072005600040820000003409500060000130000152007800700024019003280035070009000600000,972315648546827391183469572267984135394152867851736924719543286635278419428691753
010007309000025706300000050008902400400036021070800603905080040780040002006009000,512467389894325716367198254638912475459736821271854693925683147783541962146279538
002600004700010030014050690006084250380006007001003000400700089090005300000200401,532698714769412835814357692976184253385926147241573968423761589197845326658239471
069805204008420007001076005020004019680501000000030800053900070000000092400768300,769815234538429167241376985327684519684591723915237846153942678876153492492768351
740250600900003000030106047050480020009007036002009580000360410805000000300802070,741258693926743851538196247653481729489527136172639584297365418815974362364812975
000032050093000000002150870008504000461900000930700620000840507706000410100006308,817432956593687241642159873278564139461923785935718624329841567786395412154276398
005800000300000716706200000003084090000760842000005100420017000500000420019300080,195876234382459716746231958273184695951763842864925173428517369537698421619342587
015060892060070510400090000027500109008000003301009650079640020000030007800200060,715364892963872514482195736627583149598416273341729658179648325256931487834257961
300709080020406035510020007901004520050007090804000006003005108207800300000903640,346759281728416935519328467971684523652137894834592716493265178267841359185973642
379000100001709000020850300010026890000003460208900030106002905540000000080000746,379264158851739624624851379413526897795183462268947531136472985547698213982315746
003647905008002004000093006300010400900000820200084073800000090716500008040700160,123647985698152734475893216387216459964375821251984673832461597716529348549738162
108305690020400031500096700200830070613004000040009000050000002000700085309060100,178325694926487531534196728295831476613274859847659213751948362462713985389562147
980200004024006850003070100000509000005020687136000020000080405007030000600714900,981253764724196853563478192278569341495321687136847529319682475847935216652714938
003000002000201090006487050040596000158000300907300024009070006805900070000842000,713659842584231697296487153342596718158724369967318524439175286825963471671842935
900000512000659800080000070400000300030001027020740685503002100260980004070306000,946837512712659843385124976457268391638591427129743685593472168261985734874316259
067000010001002007003108204020000906400003000739050080000060502910045600008729003,267534819841692357593178264125487936486913725739256481374861592912345678658729143
050100000084500007000063089100002348200700050640090000000014003007200490003805601,956187234384529167721463589179652348238741956645398712562914873817236495493875621
006800000000049013100002705432075000900080024000600370610007290003000100709500406,376851942258749613194362785432975861967183524581624379615437298843296157729518436
012500400070001030809046200050900008300000049008072060004307090700085610000069005,612593487475821936839746251156934728327658149948172563564317892793285614281469375
000025600006800075902000003009200000310004008068507049005460007470908102000030800,784325691136849275952176483549283716317694528268517349825461937473958162691732854
900002081305900000004001057508190003700005004000060028800240700690380010070000060,967452381315978246284631957528194673736825194149763528851246739692387415473519862
030810005000020134096500700708100029002000506000430000500604008081009267079080000,234817695857926134196543782748165329312798546965432871523674918481359267679281453
032005014000080500590004027003050408000620009150400370040807900800132000007000006,632975814471286593598314627923751468784623159156498372245867931869132745317549286
000870001937000500400600000000280130070046000305190620063020905702500048100000700,526873491937412586418659273649285137271346859385197624863724915792561348154938762
083104060400250008500090000020000057650800901010067030000320000039706200700000014,283174569496253178571698423328419657657832941914567832845321796139746285762985314
